,Path,Gender,Age,Ethnicity,Facial Emotion,Identity
6964,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006964.jpg,1,-100.0,-100.0,-100.0,-100.0
6965,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006965.jpg,1,-100.0,-100.0,-100.0,-100.0
6966,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006966.jpg,1,-100.0,-100.0,-100.0,-100.0
6968,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006968.jpg,1,-100.0,-100.0,-100.0,-100.0
6969,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006969.jpg,1,-100.0,-100.0,-100.0,-100.0
6970,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006970.jpg,1,-100.0,-100.0,-100.0,-100.0
6971,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006971.jpg,1,-100.0,-100.0,-100.0,-100.0
6972,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006972.jpg,1,-100.0,-100.0,-100.0,-100.0
6973,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006973.jpg,1,-100.0,-100.0,-100.0,-100.0
6974,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006974.jpg,1,-100.0,-100.0,-100.0,-100.0
6975,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006975.jpg,1,-100.0,-100.0,-100.0,-100.0
6977,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006977.jpg,1,-100.0,-100.0,-100.0,-100.0
6978,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006978.jpg,1,-100.0,-100.0,-100.0,-100.0
6979,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006979.jpg,1,-100.0,-100.0,-100.0,-100.0
6980,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006980.jpg,1,-100.0,-100.0,-100.0,-100.0
6981,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006981.jpg,1,-100.0,-100.0,-100.0,-100.0
6982,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006982.jpg,1,-100.0,-100.0,-100.0,-100.0
6983,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006983.jpg,1,-100.0,-100.0,-100.0,-100.0
6984,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006984.jpg,1,-100.0,-100.0,-100.0,-100.0
6985,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006985.jpg,1,-100.0,-100.0,-100.0,-100.0
6986,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006986.jpg,1,-100.0,-100.0,-100.0,-100.0
6987,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006987.jpg,1,-100.0,-100.0,-100.0,-100.0
6988,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006988.jpg,1,-100.0,-100.0,-100.0,-100.0
6989,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006989.jpg,1,-100.0,-100.0,-100.0,-100.0
6992,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006992.jpg,1,-100.0,-100.0,-100.0,-100.0
6993,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006993.jpg,1,-100.0,-100.0,-100.0,-100.0
6994,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006994.jpg,1,-100.0,-100.0,-100.0,-100.0
6996,datasets_with_standard_labels/CelebA_HQ/train/images_336/00006996.jpg,1,-100.0,-100.0,-100.0,-100.0
7000,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007000.jpg,1,-100.0,-100.0,-100.0,-100.0
7002,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007002.jpg,1,-100.0,-100.0,-100.0,-100.0
7003,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007003.jpg,1,-100.0,-100.0,-100.0,-100.0
7005,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007005.jpg,1,-100.0,-100.0,-100.0,-100.0
7007,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007007.jpg,1,-100.0,-100.0,-100.0,-100.0
7008,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007008.jpg,1,-100.0,-100.0,-100.0,-100.0
7009,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007009.jpg,1,-100.0,-100.0,-100.0,-100.0
7010,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007010.jpg,1,-100.0,-100.0,-100.0,-100.0
7011,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007011.jpg,1,-100.0,-100.0,-100.0,-100.0
7012,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007012.jpg,1,-100.0,-100.0,-100.0,-100.0
7015,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007015.jpg,1,-100.0,-100.0,-100.0,-100.0
7016,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007016.jpg,1,-100.0,-100.0,-100.0,-100.0
7018,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007018.jpg,1,-100.0,-100.0,-100.0,-100.0
7019,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007019.jpg,1,-100.0,-100.0,-100.0,-100.0
7022,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007022.jpg,1,-100.0,-100.0,-100.0,-100.0
7023,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007023.jpg,1,-100.0,-100.0,-100.0,-100.0
7024,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007024.jpg,1,-100.0,-100.0,-100.0,-100.0
7025,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007025.jpg,1,-100.0,-100.0,-100.0,-100.0
7026,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007026.jpg,1,-100.0,-100.0,-100.0,-100.0
7027,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007027.jpg,1,-100.0,-100.0,-100.0,-100.0
7028,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007028.jpg,1,-100.0,-100.0,-100.0,-100.0
7030,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007030.jpg,1,-100.0,-100.0,-100.0,-100.0
7032,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007032.jpg,1,-100.0,-100.0,-100.0,-100.0
7033,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007033.jpg,1,-100.0,-100.0,-100.0,-100.0
7034,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007034.jpg,1,-100.0,-100.0,-100.0,-100.0
7037,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007037.jpg,1,-100.0,-100.0,-100.0,-100.0
7038,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007038.jpg,1,-100.0,-100.0,-100.0,-100.0
7039,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007039.jpg,1,-100.0,-100.0,-100.0,-100.0
7040,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007040.jpg,1,-100.0,-100.0,-100.0,-100.0
7041,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007041.jpg,1,-100.0,-100.0,-100.0,-100.0
7044,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007044.jpg,1,-100.0,-100.0,-100.0,-100.0
7045,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007045.jpg,1,-100.0,-100.0,-100.0,-100.0
7046,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007046.jpg,1,-100.0,-100.0,-100.0,-100.0
7047,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007047.jpg,1,-100.0,-100.0,-100.0,-100.0
7048,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007048.jpg,1,-100.0,-100.0,-100.0,-100.0
7049,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007049.jpg,1,-100.0,-100.0,-100.0,-100.0
7050,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007050.jpg,1,-100.0,-100.0,-100.0,-100.0
7052,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007052.jpg,1,-100.0,-100.0,-100.0,-100.0
7055,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007055.jpg,1,-100.0,-100.0,-100.0,-100.0
7056,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007056.jpg,1,-100.0,-100.0,-100.0,-100.0
7057,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007057.jpg,1,-100.0,-100.0,-100.0,-100.0
7058,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007058.jpg,1,-100.0,-100.0,-100.0,-100.0
7060,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007060.jpg,1,-100.0,-100.0,-100.0,-100.0
7061,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007061.jpg,1,-100.0,-100.0,-100.0,-100.0
7063,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007063.jpg,1,-100.0,-100.0,-100.0,-100.0
7064,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007064.jpg,1,-100.0,-100.0,-100.0,-100.0
7065,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007065.jpg,1,-100.0,-100.0,-100.0,-100.0
7066,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007066.jpg,1,-100.0,-100.0,-100.0,-100.0
7067,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007067.jpg,1,-100.0,-100.0,-100.0,-100.0
7068,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007068.jpg,1,-100.0,-100.0,-100.0,-100.0
7069,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007069.jpg,1,-100.0,-100.0,-100.0,-100.0
7071,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007071.jpg,1,-100.0,-100.0,-100.0,-100.0
7072,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007072.jpg,1,-100.0,-100.0,-100.0,-100.0
7074,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007074.jpg,1,-100.0,-100.0,-100.0,-100.0
7075,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007075.jpg,1,-100.0,-100.0,-100.0,-100.0
7076,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007076.jpg,1,-100.0,-100.0,-100.0,-100.0
7077,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007077.jpg,1,-100.0,-100.0,-100.0,-100.0
7078,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007078.jpg,1,-100.0,-100.0,-100.0,-100.0
7079,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007079.jpg,1,-100.0,-100.0,-100.0,-100.0
7080,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007080.jpg,1,-100.0,-100.0,-100.0,-100.0
7081,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007081.jpg,1,-100.0,-100.0,-100.0,-100.0
7082,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007082.jpg,1,-100.0,-100.0,-100.0,-100.0
7084,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007084.jpg,1,-100.0,-100.0,-100.0,-100.0
7085,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007085.jpg,1,-100.0,-100.0,-100.0,-100.0
7086,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007086.jpg,1,-100.0,-100.0,-100.0,-100.0
7089,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007089.jpg,1,-100.0,-100.0,-100.0,-100.0
7090,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007090.jpg,1,-100.0,-100.0,-100.0,-100.0
7091,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007091.jpg,1,-100.0,-100.0,-100.0,-100.0
7092,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007092.jpg,1,-100.0,-100.0,-100.0,-100.0
7093,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007093.jpg,1,-100.0,-100.0,-100.0,-100.0
7094,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007094.jpg,1,-100.0,-100.0,-100.0,-100.0
7095,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007095.jpg,1,-100.0,-100.0,-100.0,-100.0
7096,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007096.jpg,1,-100.0,-100.0,-100.0,-100.0
7097,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007097.jpg,1,-100.0,-100.0,-100.0,-100.0
7098,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007098.jpg,1,-100.0,-100.0,-100.0,-100.0
7100,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007100.jpg,1,-100.0,-100.0,-100.0,-100.0
7101,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007101.jpg,1,-100.0,-100.0,-100.0,-100.0
7102,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007102.jpg,1,-100.0,-100.0,-100.0,-100.0
7103,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007103.jpg,1,-100.0,-100.0,-100.0,-100.0
7104,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007104.jpg,1,-100.0,-100.0,-100.0,-100.0
7105,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007105.jpg,1,-100.0,-100.0,-100.0,-100.0
7107,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007107.jpg,1,-100.0,-100.0,-100.0,-100.0
7108,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007108.jpg,1,-100.0,-100.0,-100.0,-100.0
7109,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007109.jpg,1,-100.0,-100.0,-100.0,-100.0
7110,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007110.jpg,1,-100.0,-100.0,-100.0,-100.0
7112,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007112.jpg,1,-100.0,-100.0,-100.0,-100.0
7113,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007113.jpg,1,-100.0,-100.0,-100.0,-100.0
7114,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007114.jpg,1,-100.0,-100.0,-100.0,-100.0
7115,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007115.jpg,1,-100.0,-100.0,-100.0,-100.0
7116,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007116.jpg,1,-100.0,-100.0,-100.0,-100.0
7117,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007117.jpg,1,-100.0,-100.0,-100.0,-100.0
7118,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007118.jpg,1,-100.0,-100.0,-100.0,-100.0
7120,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007120.jpg,1,-100.0,-100.0,-100.0,-100.0
7122,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007122.jpg,1,-100.0,-100.0,-100.0,-100.0
7124,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007124.jpg,1,-100.0,-100.0,-100.0,-100.0
7125,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007125.jpg,1,-100.0,-100.0,-100.0,-100.0
7126,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007126.jpg,1,-100.0,-100.0,-100.0,-100.0
7127,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007127.jpg,1,-100.0,-100.0,-100.0,-100.0
7129,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007129.jpg,1,-100.0,-100.0,-100.0,-100.0
7130,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007130.jpg,1,-100.0,-100.0,-100.0,-100.0
7131,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007131.jpg,1,-100.0,-100.0,-100.0,-100.0
7132,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007132.jpg,1,-100.0,-100.0,-100.0,-100.0
7133,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007133.jpg,1,-100.0,-100.0,-100.0,-100.0
7134,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007134.jpg,1,-100.0,-100.0,-100.0,-100.0
7135,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007135.jpg,1,-100.0,-100.0,-100.0,-100.0
7136,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007136.jpg,1,-100.0,-100.0,-100.0,-100.0
7138,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007138.jpg,1,-100.0,-100.0,-100.0,-100.0
7139,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007139.jpg,1,-100.0,-100.0,-100.0,-100.0
7140,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007140.jpg,1,-100.0,-100.0,-100.0,-100.0
7141,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007141.jpg,1,-100.0,-100.0,-100.0,-100.0
7142,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007142.jpg,1,-100.0,-100.0,-100.0,-100.0
7143,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007143.jpg,1,-100.0,-100.0,-100.0,-100.0
7144,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007144.jpg,1,-100.0,-100.0,-100.0,-100.0
7145,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007145.jpg,1,-100.0,-100.0,-100.0,-100.0
7146,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007146.jpg,1,-100.0,-100.0,-100.0,-100.0
7148,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007148.jpg,1,-100.0,-100.0,-100.0,-100.0
7150,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007150.jpg,1,-100.0,-100.0,-100.0,-100.0
7152,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007152.jpg,1,-100.0,-100.0,-100.0,-100.0
7153,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007153.jpg,1,-100.0,-100.0,-100.0,-100.0
7154,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007154.jpg,1,-100.0,-100.0,-100.0,-100.0
7155,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007155.jpg,1,-100.0,-100.0,-100.0,-100.0
7156,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007156.jpg,1,-100.0,-100.0,-100.0,-100.0
7157,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007157.jpg,1,-100.0,-100.0,-100.0,-100.0
7158,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007158.jpg,1,-100.0,-100.0,-100.0,-100.0
7159,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007159.jpg,1,-100.0,-100.0,-100.0,-100.0
7160,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007160.jpg,1,-100.0,-100.0,-100.0,-100.0
7163,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007163.jpg,1,-100.0,-100.0,-100.0,-100.0
7164,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007164.jpg,1,-100.0,-100.0,-100.0,-100.0
7165,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007165.jpg,1,-100.0,-100.0,-100.0,-100.0
7166,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007166.jpg,1,-100.0,-100.0,-100.0,-100.0
7167,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007167.jpg,1,-100.0,-100.0,-100.0,-100.0
7168,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007168.jpg,1,-100.0,-100.0,-100.0,-100.0
7169,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007169.jpg,1,-100.0,-100.0,-100.0,-100.0
7171,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007171.jpg,1,-100.0,-100.0,-100.0,-100.0
7173,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007173.jpg,1,-100.0,-100.0,-100.0,-100.0
7175,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007175.jpg,1,-100.0,-100.0,-100.0,-100.0
7176,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007176.jpg,1,-100.0,-100.0,-100.0,-100.0
7177,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007177.jpg,1,-100.0,-100.0,-100.0,-100.0
7178,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007178.jpg,1,-100.0,-100.0,-100.0,-100.0
7179,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007179.jpg,1,-100.0,-100.0,-100.0,-100.0
7180,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007180.jpg,1,-100.0,-100.0,-100.0,-100.0
7181,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007181.jpg,1,-100.0,-100.0,-100.0,-100.0
7182,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007182.jpg,1,-100.0,-100.0,-100.0,-100.0
7183,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007183.jpg,1,-100.0,-100.0,-100.0,-100.0
7184,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007184.jpg,1,-100.0,-100.0,-100.0,-100.0
7185,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007185.jpg,1,-100.0,-100.0,-100.0,-100.0
7187,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007187.jpg,1,-100.0,-100.0,-100.0,-100.0
7188,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007188.jpg,1,-100.0,-100.0,-100.0,-100.0
7190,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007190.jpg,1,-100.0,-100.0,-100.0,-100.0
7191,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007191.jpg,1,-100.0,-100.0,-100.0,-100.0
7192,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007192.jpg,1,-100.0,-100.0,-100.0,-100.0
7193,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007193.jpg,1,-100.0,-100.0,-100.0,-100.0
7194,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007194.jpg,1,-100.0,-100.0,-100.0,-100.0
7195,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007195.jpg,1,-100.0,-100.0,-100.0,-100.0
7196,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007196.jpg,1,-100.0,-100.0,-100.0,-100.0
7197,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007197.jpg,1,-100.0,-100.0,-100.0,-100.0
7198,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007198.jpg,1,-100.0,-100.0,-100.0,-100.0
7199,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007199.jpg,1,-100.0,-100.0,-100.0,-100.0
7200,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007200.jpg,1,-100.0,-100.0,-100.0,-100.0
7202,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007202.jpg,1,-100.0,-100.0,-100.0,-100.0
7203,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007203.jpg,1,-100.0,-100.0,-100.0,-100.0
7204,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007204.jpg,1,-100.0,-100.0,-100.0,-100.0
7205,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007205.jpg,1,-100.0,-100.0,-100.0,-100.0
7206,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007206.jpg,1,-100.0,-100.0,-100.0,-100.0
7207,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007207.jpg,1,-100.0,-100.0,-100.0,-100.0
7208,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007208.jpg,1,-100.0,-100.0,-100.0,-100.0
7209,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007209.jpg,1,-100.0,-100.0,-100.0,-100.0
7210,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007210.jpg,1,-100.0,-100.0,-100.0,-100.0
7211,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007211.jpg,1,-100.0,-100.0,-100.0,-100.0
7212,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007212.jpg,1,-100.0,-100.0,-100.0,-100.0
7213,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007213.jpg,1,-100.0,-100.0,-100.0,-100.0
7214,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007214.jpg,1,-100.0,-100.0,-100.0,-100.0
7216,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007216.jpg,1,-100.0,-100.0,-100.0,-100.0
7217,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007217.jpg,1,-100.0,-100.0,-100.0,-100.0
7219,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007219.jpg,1,-100.0,-100.0,-100.0,-100.0
7220,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007220.jpg,1,-100.0,-100.0,-100.0,-100.0
7222,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007222.jpg,1,-100.0,-100.0,-100.0,-100.0
7223,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007223.jpg,1,-100.0,-100.0,-100.0,-100.0
7224,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007224.jpg,1,-100.0,-100.0,-100.0,-100.0
7225,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007225.jpg,1,-100.0,-100.0,-100.0,-100.0
7226,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007226.jpg,1,-100.0,-100.0,-100.0,-100.0
7227,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007227.jpg,1,-100.0,-100.0,-100.0,-100.0
7228,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007228.jpg,1,-100.0,-100.0,-100.0,-100.0
7229,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007229.jpg,1,-100.0,-100.0,-100.0,-100.0
7231,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007231.jpg,1,-100.0,-100.0,-100.0,-100.0
7232,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007232.jpg,1,-100.0,-100.0,-100.0,-100.0
7233,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007233.jpg,1,-100.0,-100.0,-100.0,-100.0
7234,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007234.jpg,1,-100.0,-100.0,-100.0,-100.0
7235,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007235.jpg,1,-100.0,-100.0,-100.0,-100.0
7237,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007237.jpg,1,-100.0,-100.0,-100.0,-100.0
7239,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007239.jpg,1,-100.0,-100.0,-100.0,-100.0
7240,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007240.jpg,1,-100.0,-100.0,-100.0,-100.0
7241,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007241.jpg,1,-100.0,-100.0,-100.0,-100.0
7243,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007243.jpg,1,-100.0,-100.0,-100.0,-100.0
7244,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007244.jpg,1,-100.0,-100.0,-100.0,-100.0
7246,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007246.jpg,1,-100.0,-100.0,-100.0,-100.0
7247,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007247.jpg,1,-100.0,-100.0,-100.0,-100.0
7249,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007249.jpg,1,-100.0,-100.0,-100.0,-100.0
7251,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007251.jpg,1,-100.0,-100.0,-100.0,-100.0
7252,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007252.jpg,1,-100.0,-100.0,-100.0,-100.0
7253,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007253.jpg,1,-100.0,-100.0,-100.0,-100.0
7254,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007254.jpg,1,-100.0,-100.0,-100.0,-100.0
7255,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007255.jpg,1,-100.0,-100.0,-100.0,-100.0
7256,datasets_with_standard_labels/CelebA_HQ/train/images_336/00007256.jpg,1,-100.0,-100.0,-100.0,-100.0
