,Path,Gender,Age,Ethnicity,Facial Emotion,Identity
1492,datasets_with_standard_labels/RAF-DB/train/images_336/00001492.jpg,0,-100.0,-100.0,3,-100.0
1493,datasets_with_standard_labels/RAF-DB/train/images_336/00001493.jpg,1,-100.0,-100.0,3,-100.0
1494,datasets_with_standard_labels/RAF-DB/train/images_336/00001494.jpg,1,-100.0,-100.0,3,-100.0
1495,datasets_with_standard_labels/RAF-DB/train/images_336/00001495.jpg,1,-100.0,-100.0,3,-100.0
1496,datasets_with_standard_labels/RAF-DB/train/images_336/00001496.jpg,1,-100.0,-100.0,3,-100.0
1497,datasets_with_standard_labels/RAF-DB/train/images_336/00001497.jpg,1,-100.0,-100.0,4,-100.0
1498,datasets_with_standard_labels/RAF-DB/train/images_336/00001498.jpg,0,-100.0,-100.0,5,-100.0
1499,datasets_with_standard_labels/RAF-DB/train/images_336/00001499.jpg,0,-100.0,-100.0,3,-100.0
1500,datasets_with_standard_labels/RAF-DB/train/images_336/00001500.jpg,1,-100.0,-100.0,3,-100.0
1501,datasets_with_standard_labels/RAF-DB/train/images_336/00001501.jpg,0,-100.0,-100.0,0,-100.0
1502,datasets_with_standard_labels/RAF-DB/train/images_336/00001502.jpg,0,-100.0,-100.0,3,-100.0
1503,datasets_with_standard_labels/RAF-DB/train/images_336/00001503.jpg,0,-100.0,-100.0,4,-100.0
1504,datasets_with_standard_labels/RAF-DB/train/images_336/00001504.jpg,0,-100.0,-100.0,3,-100.0
1506,datasets_with_standard_labels/RAF-DB/train/images_336/00001506.jpg,0,-100.0,-100.0,0,-100.0
1507,datasets_with_standard_labels/RAF-DB/train/images_336/00001507.jpg,1,-100.0,-100.0,0,-100.0
1508,datasets_with_standard_labels/RAF-DB/train/images_336/00001508.jpg,0,-100.0,-100.0,3,-100.0
1509,datasets_with_standard_labels/RAF-DB/train/images_336/00001509.jpg,1,-100.0,-100.0,3,-100.0
1510,datasets_with_standard_labels/RAF-DB/train/images_336/00001510.jpg,1,-100.0,-100.0,3,-100.0
1511,datasets_with_standard_labels/RAF-DB/train/images_336/00001511.jpg,0,-100.0,-100.0,3,-100.0
1512,datasets_with_standard_labels/RAF-DB/train/images_336/00001512.jpg,0,-100.0,-100.0,3,-100.0
1513,datasets_with_standard_labels/RAF-DB/train/images_336/00001513.jpg,0,-100.0,-100.0,3,-100.0
1514,datasets_with_standard_labels/RAF-DB/train/images_336/00001514.jpg,0,-100.0,-100.0,2,-100.0
1516,datasets_with_standard_labels/RAF-DB/train/images_336/00001516.jpg,0,-100.0,-100.0,3,-100.0
1519,datasets_with_standard_labels/RAF-DB/train/images_336/00001519.jpg,1,-100.0,-100.0,0,-100.0
1520,datasets_with_standard_labels/RAF-DB/train/images_336/00001520.jpg,1,-100.0,-100.0,2,-100.0
1521,datasets_with_standard_labels/RAF-DB/train/images_336/00001521.jpg,1,-100.0,-100.0,0,-100.0
1523,datasets_with_standard_labels/RAF-DB/train/images_336/00001523.jpg,1,-100.0,-100.0,3,-100.0
1524,datasets_with_standard_labels/RAF-DB/train/images_336/00001524.jpg,0,-100.0,-100.0,5,-100.0
1525,datasets_with_standard_labels/RAF-DB/train/images_336/00001525.jpg,1,-100.0,-100.0,3,-100.0
1526,datasets_with_standard_labels/RAF-DB/train/images_336/00001526.jpg,1,-100.0,-100.0,3,-100.0
1527,datasets_with_standard_labels/RAF-DB/train/images_336/00001527.jpg,0,-100.0,-100.0,3,-100.0
1529,datasets_with_standard_labels/RAF-DB/train/images_336/00001529.jpg,1,-100.0,-100.0,3,-100.0
1531,datasets_with_standard_labels/RAF-DB/train/images_336/00001531.jpg,0,-100.0,-100.0,3,-100.0
1533,datasets_with_standard_labels/RAF-DB/train/images_336/00001533.jpg,0,-100.0,-100.0,3,-100.0
1534,datasets_with_standard_labels/RAF-DB/train/images_336/00001534.jpg,1,-100.0,-100.0,3,-100.0
1536,datasets_with_standard_labels/RAF-DB/train/images_336/00001536.jpg,0,-100.0,-100.0,3,-100.0
1537,datasets_with_standard_labels/RAF-DB/train/images_336/00001537.jpg,1,-100.0,-100.0,3,-100.0
1538,datasets_with_standard_labels/RAF-DB/train/images_336/00001538.jpg,0,-100.0,-100.0,3,-100.0
1539,datasets_with_standard_labels/RAF-DB/train/images_336/00001539.jpg,1,-100.0,-100.0,0,-100.0
1540,datasets_with_standard_labels/RAF-DB/train/images_336/00001540.jpg,0,-100.0,-100.0,3,-100.0
1541,datasets_with_standard_labels/RAF-DB/train/images_336/00001541.jpg,0,-100.0,-100.0,3,-100.0
1542,datasets_with_standard_labels/RAF-DB/train/images_336/00001542.jpg,1,-100.0,-100.0,2,-100.0
1543,datasets_with_standard_labels/RAF-DB/train/images_336/00001543.jpg,1,-100.0,-100.0,0,-100.0
1544,datasets_with_standard_labels/RAF-DB/train/images_336/00001544.jpg,1,-100.0,-100.0,3,-100.0
1545,datasets_with_standard_labels/RAF-DB/train/images_336/00001545.jpg,0,-100.0,-100.0,3,-100.0
1546,datasets_with_standard_labels/RAF-DB/train/images_336/00001546.jpg,1,-100.0,-100.0,3,-100.0
1547,datasets_with_standard_labels/RAF-DB/train/images_336/00001547.jpg,1,-100.0,-100.0,3,-100.0
1549,datasets_with_standard_labels/RAF-DB/train/images_336/00001549.jpg,1,-100.0,-100.0,3,-100.0
1551,datasets_with_standard_labels/RAF-DB/train/images_336/00001551.jpg,1,-100.0,-100.0,3,-100.0
1553,datasets_with_standard_labels/RAF-DB/train/images_336/00001553.jpg,1,-100.0,-100.0,4,-100.0
1554,datasets_with_standard_labels/RAF-DB/train/images_336/00001554.jpg,1,-100.0,-100.0,3,-100.0
1556,datasets_with_standard_labels/RAF-DB/train/images_336/00001556.jpg,1,-100.0,-100.0,3,-100.0
1557,datasets_with_standard_labels/RAF-DB/train/images_336/00001557.jpg,0,-100.0,-100.0,3,-100.0
1558,datasets_with_standard_labels/RAF-DB/train/images_336/00001558.jpg,1,-100.0,-100.0,3,-100.0
1560,datasets_with_standard_labels/RAF-DB/train/images_336/00001560.jpg,1,-100.0,-100.0,3,-100.0
1561,datasets_with_standard_labels/RAF-DB/train/images_336/00001561.jpg,1,-100.0,-100.0,3,-100.0
1562,datasets_with_standard_labels/RAF-DB/train/images_336/00001562.jpg,1,-100.0,-100.0,3,-100.0
1563,datasets_with_standard_labels/RAF-DB/train/images_336/00001563.jpg,1,-100.0,-100.0,3,-100.0
1565,datasets_with_standard_labels/RAF-DB/train/images_336/00001565.jpg,1,-100.0,-100.0,3,-100.0
1566,datasets_with_standard_labels/RAF-DB/train/images_336/00001566.jpg,1,-100.0,-100.0,4,-100.0
1567,datasets_with_standard_labels/RAF-DB/train/images_336/00001567.jpg,1,-100.0,-100.0,3,-100.0
1568,datasets_with_standard_labels/RAF-DB/train/images_336/00001568.jpg,1,-100.0,-100.0,3,-100.0
1569,datasets_with_standard_labels/RAF-DB/train/images_336/00001569.jpg,1,-100.0,-100.0,3,-100.0
1570,datasets_with_standard_labels/RAF-DB/train/images_336/00001570.jpg,1,-100.0,-100.0,3,-100.0
1571,datasets_with_standard_labels/RAF-DB/train/images_336/00001571.jpg,1,-100.0,-100.0,3,-100.0
1572,datasets_with_standard_labels/RAF-DB/train/images_336/00001572.jpg,1,-100.0,-100.0,3,-100.0
1573,datasets_with_standard_labels/RAF-DB/train/images_336/00001573.jpg,0,-100.0,-100.0,3,-100.0
1574,datasets_with_standard_labels/RAF-DB/train/images_336/00001574.jpg,1,-100.0,-100.0,3,-100.0
1575,datasets_with_standard_labels/RAF-DB/train/images_336/00001575.jpg,0,-100.0,-100.0,3,-100.0
1576,datasets_with_standard_labels/RAF-DB/train/images_336/00001576.jpg,0,-100.0,-100.0,3,-100.0
1577,datasets_with_standard_labels/RAF-DB/train/images_336/00001577.jpg,0,-100.0,-100.0,3,-100.0
1578,datasets_with_standard_labels/RAF-DB/train/images_336/00001578.jpg,1,-100.0,-100.0,3,-100.0
1579,datasets_with_standard_labels/RAF-DB/train/images_336/00001579.jpg,1,-100.0,-100.0,3,-100.0
1580,datasets_with_standard_labels/RAF-DB/train/images_336/00001580.jpg,0,-100.0,-100.0,3,-100.0
1581,datasets_with_standard_labels/RAF-DB/train/images_336/00001581.jpg,0,-100.0,-100.0,3,-100.0
1582,datasets_with_standard_labels/RAF-DB/train/images_336/00001582.jpg,1,-100.0,-100.0,3,-100.0
1586,datasets_with_standard_labels/RAF-DB/train/images_336/00001586.jpg,1,-100.0,-100.0,3,-100.0
1587,datasets_with_standard_labels/RAF-DB/train/images_336/00001587.jpg,1,-100.0,-100.0,2,-100.0
1588,datasets_with_standard_labels/RAF-DB/train/images_336/00001588.jpg,0,-100.0,-100.0,0,-100.0
1589,datasets_with_standard_labels/RAF-DB/train/images_336/00001589.jpg,0,-100.0,-100.0,0,-100.0
1590,datasets_with_standard_labels/RAF-DB/train/images_336/00001590.jpg,1,-100.0,-100.0,3,-100.0
1591,datasets_with_standard_labels/RAF-DB/train/images_336/00001591.jpg,0,-100.0,-100.0,3,-100.0
1592,datasets_with_standard_labels/RAF-DB/train/images_336/00001592.jpg,1,-100.0,-100.0,3,-100.0
1593,datasets_with_standard_labels/RAF-DB/train/images_336/00001593.jpg,1,-100.0,-100.0,3,-100.0
1594,datasets_with_standard_labels/RAF-DB/train/images_336/00001594.jpg,0,-100.0,-100.0,3,-100.0
1596,datasets_with_standard_labels/RAF-DB/train/images_336/00001596.jpg,0,-100.0,-100.0,3,-100.0
1597,datasets_with_standard_labels/RAF-DB/train/images_336/00001597.jpg,1,-100.0,-100.0,3,-100.0
1598,datasets_with_standard_labels/RAF-DB/train/images_336/00001598.jpg,1,-100.0,-100.0,0,-100.0
1599,datasets_with_standard_labels/RAF-DB/train/images_336/00001599.jpg,1,-100.0,-100.0,3,-100.0
1602,datasets_with_standard_labels/RAF-DB/train/images_336/00001602.jpg,1,-100.0,-100.0,3,-100.0
1603,datasets_with_standard_labels/RAF-DB/train/images_336/00001603.jpg,1,-100.0,-100.0,3,-100.0
1604,datasets_with_standard_labels/RAF-DB/train/images_336/00001604.jpg,1,-100.0,-100.0,3,-100.0
1605,datasets_with_standard_labels/RAF-DB/train/images_336/00001605.jpg,1,-100.0,-100.0,3,-100.0
1606,datasets_with_standard_labels/RAF-DB/train/images_336/00001606.jpg,1,-100.0,-100.0,3,-100.0
1607,datasets_with_standard_labels/RAF-DB/train/images_336/00001607.jpg,0,-100.0,-100.0,3,-100.0
1608,datasets_with_standard_labels/RAF-DB/train/images_336/00001608.jpg,0,-100.0,-100.0,3,-100.0
1609,datasets_with_standard_labels/RAF-DB/train/images_336/00001609.jpg,1,-100.0,-100.0,3,-100.0
1610,datasets_with_standard_labels/RAF-DB/train/images_336/00001610.jpg,1,-100.0,-100.0,3,-100.0
1611,datasets_with_standard_labels/RAF-DB/train/images_336/00001611.jpg,1,-100.0,-100.0,3,-100.0
1612,datasets_with_standard_labels/RAF-DB/train/images_336/00001612.jpg,1,-100.0,-100.0,3,-100.0
1613,datasets_with_standard_labels/RAF-DB/train/images_336/00001613.jpg,1,-100.0,-100.0,3,-100.0
1614,datasets_with_standard_labels/RAF-DB/train/images_336/00001614.jpg,1,-100.0,-100.0,3,-100.0
1615,datasets_with_standard_labels/RAF-DB/train/images_336/00001615.jpg,0,-100.0,-100.0,4,-100.0
1618,datasets_with_standard_labels/RAF-DB/train/images_336/00001618.jpg,1,-100.0,-100.0,3,-100.0
1621,datasets_with_standard_labels/RAF-DB/train/images_336/00001621.jpg,0,-100.0,-100.0,3,-100.0
1624,datasets_with_standard_labels/RAF-DB/train/images_336/00001624.jpg,0,-100.0,-100.0,3,-100.0
1625,datasets_with_standard_labels/RAF-DB/train/images_336/00001625.jpg,1,-100.0,-100.0,3,-100.0
1626,datasets_with_standard_labels/RAF-DB/train/images_336/00001626.jpg,0,-100.0,-100.0,3,-100.0
1627,datasets_with_standard_labels/RAF-DB/train/images_336/00001627.jpg,0,-100.0,-100.0,3,-100.0
1628,datasets_with_standard_labels/RAF-DB/train/images_336/00001628.jpg,1,-100.0,-100.0,3,-100.0
1629,datasets_with_standard_labels/RAF-DB/train/images_336/00001629.jpg,0,-100.0,-100.0,0,-100.0
1632,datasets_with_standard_labels/RAF-DB/train/images_336/00001632.jpg,0,-100.0,-100.0,3,-100.0
1633,datasets_with_standard_labels/RAF-DB/train/images_336/00001633.jpg,0,-100.0,-100.0,3,-100.0
1634,datasets_with_standard_labels/RAF-DB/train/images_336/00001634.jpg,0,-100.0,-100.0,3,-100.0
1635,datasets_with_standard_labels/RAF-DB/train/images_336/00001635.jpg,0,-100.0,-100.0,3,-100.0
1636,datasets_with_standard_labels/RAF-DB/train/images_336/00001636.jpg,0,-100.0,-100.0,3,-100.0
1637,datasets_with_standard_labels/RAF-DB/train/images_336/00001637.jpg,0,-100.0,-100.0,3,-100.0
1639,datasets_with_standard_labels/RAF-DB/train/images_336/00001639.jpg,0,-100.0,-100.0,3,-100.0
1640,datasets_with_standard_labels/RAF-DB/train/images_336/00001640.jpg,0,-100.0,-100.0,3,-100.0
1642,datasets_with_standard_labels/RAF-DB/train/images_336/00001642.jpg,0,-100.0,-100.0,0,-100.0
1643,datasets_with_standard_labels/RAF-DB/train/images_336/00001643.jpg,1,-100.0,-100.0,3,-100.0
1644,datasets_with_standard_labels/RAF-DB/train/images_336/00001644.jpg,0,-100.0,-100.0,3,-100.0
1645,datasets_with_standard_labels/RAF-DB/train/images_336/00001645.jpg,0,-100.0,-100.0,3,-100.0
1646,datasets_with_standard_labels/RAF-DB/train/images_336/00001646.jpg,0,-100.0,-100.0,3,-100.0
1647,datasets_with_standard_labels/RAF-DB/train/images_336/00001647.jpg,1,-100.0,-100.0,3,-100.0
1649,datasets_with_standard_labels/RAF-DB/train/images_336/00001649.jpg,1,-100.0,-100.0,3,-100.0
1651,datasets_with_standard_labels/RAF-DB/train/images_336/00001651.jpg,0,-100.0,-100.0,3,-100.0
1652,datasets_with_standard_labels/RAF-DB/train/images_336/00001652.jpg,1,-100.0,-100.0,3,-100.0
1654,datasets_with_standard_labels/RAF-DB/train/images_336/00001654.jpg,1,-100.0,-100.0,3,-100.0
1655,datasets_with_standard_labels/RAF-DB/train/images_336/00001655.jpg,1,-100.0,-100.0,3,-100.0
1658,datasets_with_standard_labels/RAF-DB/train/images_336/00001658.jpg,1,-100.0,-100.0,2,-100.0
1659,datasets_with_standard_labels/RAF-DB/train/images_336/00001659.jpg,1,-100.0,-100.0,3,-100.0
1660,datasets_with_standard_labels/RAF-DB/train/images_336/00001660.jpg,0,-100.0,-100.0,3,-100.0
1662,datasets_with_standard_labels/RAF-DB/train/images_336/00001662.jpg,1,-100.0,-100.0,3,-100.0
1663,datasets_with_standard_labels/RAF-DB/train/images_336/00001663.jpg,1,-100.0,-100.0,3,-100.0
1664,datasets_with_standard_labels/RAF-DB/train/images_336/00001664.jpg,1,-100.0,-100.0,3,-100.0
1665,datasets_with_standard_labels/RAF-DB/train/images_336/00001665.jpg,0,-100.0,-100.0,0,-100.0
1666,datasets_with_standard_labels/RAF-DB/train/images_336/00001666.jpg,0,-100.0,-100.0,3,-100.0
1667,datasets_with_standard_labels/RAF-DB/train/images_336/00001667.jpg,1,-100.0,-100.0,3,-100.0
1668,datasets_with_standard_labels/RAF-DB/train/images_336/00001668.jpg,1,-100.0,-100.0,2,-100.0
1669,datasets_with_standard_labels/RAF-DB/train/images_336/00001669.jpg,1,-100.0,-100.0,3,-100.0
1671,datasets_with_standard_labels/RAF-DB/train/images_336/00001671.jpg,0,-100.0,-100.0,0,-100.0
1672,datasets_with_standard_labels/RAF-DB/train/images_336/00001672.jpg,0,-100.0,-100.0,3,-100.0
1673,datasets_with_standard_labels/RAF-DB/train/images_336/00001673.jpg,1,-100.0,-100.0,3,-100.0
1674,datasets_with_standard_labels/RAF-DB/train/images_336/00001674.jpg,0,-100.0,-100.0,3,-100.0
1675,datasets_with_standard_labels/RAF-DB/train/images_336/00001675.jpg,0,-100.0,-100.0,3,-100.0
1676,datasets_with_standard_labels/RAF-DB/train/images_336/00001676.jpg,0,-100.0,-100.0,3,-100.0
1677,datasets_with_standard_labels/RAF-DB/train/images_336/00001677.jpg,0,-100.0,-100.0,3,-100.0
1680,datasets_with_standard_labels/RAF-DB/train/images_336/00001680.jpg,1,-100.0,-100.0,0,-100.0
1681,datasets_with_standard_labels/RAF-DB/train/images_336/00001681.jpg,1,-100.0,-100.0,3,-100.0
1683,datasets_with_standard_labels/RAF-DB/train/images_336/00001683.jpg,1,-100.0,-100.0,3,-100.0
1684,datasets_with_standard_labels/RAF-DB/train/images_336/00001684.jpg,0,-100.0,-100.0,3,-100.0
1686,datasets_with_standard_labels/RAF-DB/train/images_336/00001686.jpg,1,-100.0,-100.0,3,-100.0
1687,datasets_with_standard_labels/RAF-DB/train/images_336/00001687.jpg,1,-100.0,-100.0,0,-100.0
1688,datasets_with_standard_labels/RAF-DB/train/images_336/00001688.jpg,1,-100.0,-100.0,3,-100.0
1690,datasets_with_standard_labels/RAF-DB/train/images_336/00001690.jpg,0,-100.0,-100.0,3,-100.0
1691,datasets_with_standard_labels/RAF-DB/train/images_336/00001691.jpg,1,-100.0,-100.0,4,-100.0
1692,datasets_with_standard_labels/RAF-DB/train/images_336/00001692.jpg,1,-100.0,-100.0,3,-100.0
1693,datasets_with_standard_labels/RAF-DB/train/images_336/00001693.jpg,1,-100.0,-100.0,3,-100.0
1694,datasets_with_standard_labels/RAF-DB/train/images_336/00001694.jpg,0,-100.0,-100.0,3,-100.0
1695,datasets_with_standard_labels/RAF-DB/train/images_336/00001695.jpg,0,-100.0,-100.0,3,-100.0
1696,datasets_with_standard_labels/RAF-DB/train/images_336/00001696.jpg,0,-100.0,-100.0,3,-100.0
1697,datasets_with_standard_labels/RAF-DB/train/images_336/00001697.jpg,0,-100.0,-100.0,0,-100.0
1698,datasets_with_standard_labels/RAF-DB/train/images_336/00001698.jpg,1,-100.0,-100.0,0,-100.0
1699,datasets_with_standard_labels/RAF-DB/train/images_336/00001699.jpg,0,-100.0,-100.0,5,-100.0
1700,datasets_with_standard_labels/RAF-DB/train/images_336/00001700.jpg,0,-100.0,-100.0,3,-100.0
1705,datasets_with_standard_labels/RAF-DB/train/images_336/00001705.jpg,0,-100.0,-100.0,4,-100.0
1706,datasets_with_standard_labels/RAF-DB/train/images_336/00001706.jpg,0,-100.0,-100.0,3,-100.0
1708,datasets_with_standard_labels/RAF-DB/train/images_336/00001708.jpg,1,-100.0,-100.0,3,-100.0
1709,datasets_with_standard_labels/RAF-DB/train/images_336/00001709.jpg,1,-100.0,-100.0,3,-100.0
1710,datasets_with_standard_labels/RAF-DB/train/images_336/00001710.jpg,1,-100.0,-100.0,3,-100.0
1711,datasets_with_standard_labels/RAF-DB/train/images_336/00001711.jpg,1,-100.0,-100.0,3,-100.0
1712,datasets_with_standard_labels/RAF-DB/train/images_336/00001712.jpg,1,-100.0,-100.0,3,-100.0
1713,datasets_with_standard_labels/RAF-DB/train/images_336/00001713.jpg,1,-100.0,-100.0,3,-100.0
1715,datasets_with_standard_labels/RAF-DB/train/images_336/00001715.jpg,0,-100.0,-100.0,2,-100.0
1717,datasets_with_standard_labels/RAF-DB/train/images_336/00001717.jpg,1,-100.0,-100.0,3,-100.0
1718,datasets_with_standard_labels/RAF-DB/train/images_336/00001718.jpg,1,-100.0,-100.0,3,-100.0
1719,datasets_with_standard_labels/RAF-DB/train/images_336/00001719.jpg,1,-100.0,-100.0,3,-100.0
1720,datasets_with_standard_labels/RAF-DB/train/images_336/00001720.jpg,1,-100.0,-100.0,0,-100.0
1721,datasets_with_standard_labels/RAF-DB/train/images_336/00001721.jpg,0,-100.0,-100.0,0,-100.0
1722,datasets_with_standard_labels/RAF-DB/train/images_336/00001722.jpg,1,-100.0,-100.0,0,-100.0
1723,datasets_with_standard_labels/RAF-DB/train/images_336/00001723.jpg,1,-100.0,-100.0,0,-100.0
1724,datasets_with_standard_labels/RAF-DB/train/images_336/00001724.jpg,1,-100.0,-100.0,0,-100.0
1726,datasets_with_standard_labels/RAF-DB/train/images_336/00001726.jpg,0,-100.0,-100.0,0,-100.0
1728,datasets_with_standard_labels/RAF-DB/train/images_336/00001728.jpg,0,-100.0,-100.0,3,-100.0
1729,datasets_with_standard_labels/RAF-DB/train/images_336/00001729.jpg,1,-100.0,-100.0,4,-100.0
1730,datasets_with_standard_labels/RAF-DB/train/images_336/00001730.jpg,1,-100.0,-100.0,2,-100.0
1731,datasets_with_standard_labels/RAF-DB/train/images_336/00001731.jpg,1,-100.0,-100.0,3,-100.0
1732,datasets_with_standard_labels/RAF-DB/train/images_336/00001732.jpg,0,-100.0,-100.0,3,-100.0
1733,datasets_with_standard_labels/RAF-DB/train/images_336/00001733.jpg,1,-100.0,-100.0,3,-100.0
1734,datasets_with_standard_labels/RAF-DB/train/images_336/00001734.jpg,1,-100.0,-100.0,4,-100.0
1735,datasets_with_standard_labels/RAF-DB/train/images_336/00001735.jpg,0,-100.0,-100.0,3,-100.0
1736,datasets_with_standard_labels/RAF-DB/train/images_336/00001736.jpg,1,-100.0,-100.0,3,-100.0
1737,datasets_with_standard_labels/RAF-DB/train/images_336/00001737.jpg,1,-100.0,-100.0,3,-100.0
1739,datasets_with_standard_labels/RAF-DB/train/images_336/00001739.jpg,1,-100.0,-100.0,3,-100.0
1740,datasets_with_standard_labels/RAF-DB/train/images_336/00001740.jpg,1,-100.0,-100.0,3,-100.0
1741,datasets_with_standard_labels/RAF-DB/train/images_336/00001741.jpg,1,-100.0,-100.0,3,-100.0
1742,datasets_with_standard_labels/RAF-DB/train/images_336/00001742.jpg,0,-100.0,-100.0,3,-100.0
1743,datasets_with_standard_labels/RAF-DB/train/images_336/00001743.jpg,1,-100.0,-100.0,3,-100.0
1744,datasets_with_standard_labels/RAF-DB/train/images_336/00001744.jpg,0,-100.0,-100.0,3,-100.0
1746,datasets_with_standard_labels/RAF-DB/train/images_336/00001746.jpg,1,-100.0,-100.0,3,-100.0
1750,datasets_with_standard_labels/RAF-DB/train/images_336/00001750.jpg,1,-100.0,-100.0,0,-100.0
1751,datasets_with_standard_labels/RAF-DB/train/images_336/00001751.jpg,0,-100.0,-100.0,3,-100.0
1752,datasets_with_standard_labels/RAF-DB/train/images_336/00001752.jpg,1,-100.0,-100.0,3,-100.0
1753,datasets_with_standard_labels/RAF-DB/train/images_336/00001753.jpg,0,-100.0,-100.0,3,-100.0
1754,datasets_with_standard_labels/RAF-DB/train/images_336/00001754.jpg,1,-100.0,-100.0,3,-100.0
1755,datasets_with_standard_labels/RAF-DB/train/images_336/00001755.jpg,0,-100.0,-100.0,3,-100.0
1757,datasets_with_standard_labels/RAF-DB/train/images_336/00001757.jpg,1,-100.0,-100.0,3,-100.0
1759,datasets_with_standard_labels/RAF-DB/train/images_336/00001759.jpg,1,-100.0,-100.0,3,-100.0
1760,datasets_with_standard_labels/RAF-DB/train/images_336/00001760.jpg,1,-100.0,-100.0,2,-100.0
1761,datasets_with_standard_labels/RAF-DB/train/images_336/00001761.jpg,0,-100.0,-100.0,3,-100.0
1762,datasets_with_standard_labels/RAF-DB/train/images_336/00001762.jpg,1,-100.0,-100.0,0,-100.0
1764,datasets_with_standard_labels/RAF-DB/train/images_336/00001764.jpg,0,-100.0,-100.0,0,-100.0
1765,datasets_with_standard_labels/RAF-DB/train/images_336/00001765.jpg,0,-100.0,-100.0,3,-100.0
1766,datasets_with_standard_labels/RAF-DB/train/images_336/00001766.jpg,0,-100.0,-100.0,0,-100.0
1768,datasets_with_standard_labels/RAF-DB/train/images_336/00001768.jpg,0,-100.0,-100.0,5,-100.0
1769,datasets_with_standard_labels/RAF-DB/train/images_336/00001769.jpg,0,-100.0,-100.0,4,-100.0
1772,datasets_with_standard_labels/RAF-DB/train/images_336/00001772.jpg,1,-100.0,-100.0,3,-100.0
1773,datasets_with_standard_labels/RAF-DB/train/images_336/00001773.jpg,1,-100.0,-100.0,0,-100.0
1774,datasets_with_standard_labels/RAF-DB/train/images_336/00001774.jpg,1,-100.0,-100.0,3,-100.0
1775,datasets_with_standard_labels/RAF-DB/train/images_336/00001775.jpg,0,-100.0,-100.0,3,-100.0
1776,datasets_with_standard_labels/RAF-DB/train/images_336/00001776.jpg,0,-100.0,-100.0,0,-100.0
1777,datasets_with_standard_labels/RAF-DB/train/images_336/00001777.jpg,0,-100.0,-100.0,4,-100.0
1778,datasets_with_standard_labels/RAF-DB/train/images_336/00001778.jpg,1,-100.0,-100.0,3,-100.0
1779,datasets_with_standard_labels/RAF-DB/train/images_336/00001779.jpg,1,-100.0,-100.0,3,-100.0
1780,datasets_with_standard_labels/RAF-DB/train/images_336/00001780.jpg,0,-100.0,-100.0,3,-100.0
1781,datasets_with_standard_labels/RAF-DB/train/images_336/00001781.jpg,1,-100.0,-100.0,3,-100.0
1782,datasets_with_standard_labels/RAF-DB/train/images_336/00001782.jpg,1,-100.0,-100.0,3,-100.0
1783,datasets_with_standard_labels/RAF-DB/train/images_336/00001783.jpg,1,-100.0,-100.0,3,-100.0
1784,datasets_with_standard_labels/RAF-DB/train/images_336/00001784.jpg,0,-100.0,-100.0,3,-100.0
1785,datasets_with_standard_labels/RAF-DB/train/images_336/00001785.jpg,1,-100.0,-100.0,3,-100.0
1786,datasets_with_standard_labels/RAF-DB/train/images_336/00001786.jpg,1,-100.0,-100.0,4,-100.0
1787,datasets_with_standard_labels/RAF-DB/train/images_336/00001787.jpg,1,-100.0,-100.0,3,-100.0
1788,datasets_with_standard_labels/RAF-DB/train/images_336/00001788.jpg,0,-100.0,-100.0,3,-100.0
1789,datasets_with_standard_labels/RAF-DB/train/images_336/00001789.jpg,1,-100.0,-100.0,3,-100.0
1790,datasets_with_standard_labels/RAF-DB/train/images_336/00001790.jpg,1,-100.0,-100.0,3,-100.0
1791,datasets_with_standard_labels/RAF-DB/train/images_336/00001791.jpg,1,-100.0,-100.0,3,-100.0
1792,datasets_with_standard_labels/RAF-DB/train/images_336/00001792.jpg,0,-100.0,-100.0,3,-100.0
1795,datasets_with_standard_labels/RAF-DB/train/images_336/00001795.jpg,0,-100.0,-100.0,3,-100.0
1796,datasets_with_standard_labels/RAF-DB/train/images_336/00001796.jpg,0,-100.0,-100.0,3,-100.0
1797,datasets_with_standard_labels/RAF-DB/train/images_336/00001797.jpg,0,-100.0,-100.0,3,-100.0
1798,datasets_with_standard_labels/RAF-DB/train/images_336/00001798.jpg,1,-100.0,-100.0,3,-100.0
1799,datasets_with_standard_labels/RAF-DB/train/images_336/00001799.jpg,1,-100.0,-100.0,3,-100.0
1800,datasets_with_standard_labels/RAF-DB/train/images_336/00001800.jpg,1,-100.0,-100.0,3,-100.0
1803,datasets_with_standard_labels/RAF-DB/train/images_336/00001803.jpg,1,-100.0,-100.0,3,-100.0
1804,datasets_with_standard_labels/RAF-DB/train/images_336/00001804.jpg,1,-100.0,-100.0,3,-100.0
1806,datasets_with_standard_labels/RAF-DB/train/images_336/00001806.jpg,0,-100.0,-100.0,3,-100.0
1807,datasets_with_standard_labels/RAF-DB/train/images_336/00001807.jpg,0,-100.0,-100.0,2,-100.0
1808,datasets_with_standard_labels/RAF-DB/train/images_336/00001808.jpg,0,-100.0,-100.0,3,-100.0
1809,datasets_with_standard_labels/RAF-DB/train/images_336/00001809.jpg,1,-100.0,-100.0,4,-100.0
1810,datasets_with_standard_labels/RAF-DB/train/images_336/00001810.jpg,1,-100.0,-100.0,3,-100.0
1811,datasets_with_standard_labels/RAF-DB/train/images_336/00001811.jpg,1,-100.0,-100.0,4,-100.0
1812,datasets_with_standard_labels/RAF-DB/train/images_336/00001812.jpg,1,-100.0,-100.0,3,-100.0
1813,datasets_with_standard_labels/RAF-DB/train/images_336/00001813.jpg,1,-100.0,-100.0,3,-100.0
